ID,英文名,中文名,类型,尺寸,初始等级,可用等级,英雄,标签,效果类型(HiddenTags),冷却(s),冷却(各级),伤害,伤害(各级),治疗,治疗(各级),护盾,护盾(各级),弹药,弹药(各级),暴击,暴击(各级),多重,多重(各级),灼烧,灼烧(各级),剧毒,剧毒(各级),再生,再生(各级),吸血,吸血(各级),购买价格,购买价格(各级),出售价格,出售价格(各级),技能(主动+被动),任务(目标|奖励),Golden(黄金),Heavy(沉重),Icy(寒冰),Turbo(疾速),Shielded(护盾),Restorative(回复),Toxic(毒素),Fiery(炽焰),Shiny(闪亮),Deadly(致命),Radiant(辉耀),Obsidian(黑曜石)
458e19fa-9c19-420a-90cd-d7fb3943271c,Observatory,天文台,Item / 物品,Large / 大型,Silver / 白银,Silver/Gold/Diamond,Stelle / 斯黛尔,Property / 地产,Charge / 充能 | FlyingRef / 飞行引用,8.0,8/7/6,0,,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 为相邻物品充能2秒
[被动] 使用飞行物品时，为此物品充能2秒",null,此物品的价值翻倍,减速2件物品1秒,冻结一件物品1秒,加速2件物品1秒,获得40护盾,治疗40生命值,造成4剧毒,造成4灼烧,此物品+1多重释放,己方物品+30%暴击率,此物品免疫冻结、减速和摧毁,造成40伤害
459dd1f7-285e-4172-b065-1fabf65476fb,Runed Amulet,符文护符,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Karnok,Apparel / 服饰 | Relic / 遗物,DamageRef / 伤害引用 | RageReference,6.0,6,0,,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 己方物品+10/20/30/40
[被动] 当你进入暴怒状态时，此物品冷却时间缩短1秒",null,此物品的价值翻倍,减速一件物品1秒,冻结一件物品0.5秒,加速一件物品1秒,获得20护盾,治疗20生命值,造成2剧毒,造成2灼烧,此物品+1多重释放,己方武器+20%暴击率,此物品免疫冻结、减速和摧毁,此物品的伤害加成翻倍
45defd20-6c4e-40a7-b2eb-4c4d2284eabd,Rewards Card,回馈卡,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁,,Value / 价值,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,[被动] 拜访商人时，此物品和左侧相邻的物品永久获得1/2/3/4价值,null,此物品的价值获取值翻倍,,,,,,,,此物品的价值获取值翻倍,,,
45f5bb41-ced2-4f67-b30b-b43f422f1ac5,Cheese Wheel,奶酪轮,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Jules / 朱尔斯,Food / 食物,Shield / 护盾,8.0,8/7/6,0,,0,,5,5,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 此物品的护盾翻倍
[主动] 获得5护盾",null,此物品的价值翻倍,减速2件物品2秒,冻结2件物品1秒,加速2件物品2秒,此物品的护盾翻倍,获得治疗，等量于此物品护盾值,造成剧毒，等量于此物品护盾值的10%,造成灼烧，等量于此物品护盾值的10%,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,造成伤害，等量于此物品护盾
461e9a8d-331b-46a2-b604-6b04312b3214,Lightning Butterfly,闪电蝴蝶,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Stelle / 斯黛尔,Weapon / 武器 | Tech / 科技 | Friend / 伙伴 | Drone,Damage / 伤害 | Flying / 飞行 | FlyingRef / 飞行引用,5.0,5,5,5/10/15/20,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 造成5/10/15/20伤害
[主动] 己方飞行武器获得5/10/15/20
[被动] 每场战斗开始时，此物品开始飞行",null,此物品的价值翻倍,减速一件物品2秒,冻结一件物品1秒,加速一件物品2秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的10%,造成灼烧，等量于此物品伤害的10%,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,此物品的伤害翻倍
4680e750-4ea4-421a-b486-194c805ad6a8,Snow Globe,雪花玻璃球,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Property / 地产 | Toy / 玩具,Freeze / 冻结,6.0,6/5/4,0,,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 冻结一件物品1秒
[被动] 每有一件相邻地产，此物品就+1多重释放",null,此物品的价值翻倍,减速一件物品1秒,此物品的冻结持续时间翻倍,加速一件物品1秒,获得25护盾,治疗25生命值,造成2剧毒,造成2灼烧,此物品+1多重释放,相邻地产+30%暴击率,此物品免疫冻结、减速和摧毁,造成25伤害
468a8300-4fb1-4ba6-bdf8-59794111c0d4,Spatula,锅铲,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Jules / 朱尔斯,Weapon / 武器 | Tool / 工具,Damage / 伤害 | Crit / 暴击,4.0,4,10,10,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 造成10伤害
[被动] 使用相邻食物时，该食物+10/15/20/25%暴击率",null,此物品的价值翻倍,减速一件物品2秒,冻结一件物品0.5秒,加速一件物品2秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的10%,造成灼烧，等量于此物品伤害的10%,此物品+1多重释放,此物品的暴击率加成翻倍,此物品免疫冻结、减速和摧毁,此物品的伤害翻倍
46b1261c-a04c-4a35-8a9e-6763a5d85c43,Clamera,拍立蚌,Item / 物品,Small / 小型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 瓦内莎,Aquatic / 水系,Slow / 减速,7.0,7/6/5,0,,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 减速一件物品2秒
[被动] 每场战斗中敌人首次使用物品的2/3/4次内，使用此物品",null,此物品的价值翻倍,此物品的减速持续时间翻倍,冻结一件物品0.5秒,加速一件物品1秒,获得20护盾,治疗20生命值,造成2剧毒,造成2灼烧,此物品+1多重释放,己方物品+10%暴击率,此物品免疫冻结、减速和摧毁,造成20伤害
47057461-8cb1-46d2-982c-a7ca6df131c7,Submersible,深潜器,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 瓦内莎,Aquatic / 水系 | Tool / 工具 | Vehicle / 载具 | Tech / 科技,DamageRef / 伤害引用 | ShieldRef / 护盾引用,5.0,5,0,,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 己方最左侧和最右侧的水系武器获得10/20/30
[主动] 己方最左侧和最右侧的水系护盾物品获得10/20/30
[被动] 如果己方还有另一件载具或大型物品，此物品的冷却时间缩短2秒",null,此物品的价值翻倍,减速一件物品1秒,冻结一件物品0.5秒,加速一件物品1秒,此物品的护盾加成翻倍,己方最左侧和最右侧的水系治疗物品获得0,己方最左侧和最右侧的水系剧毒物品获得0,己方最左侧和最右侧的水系灼烧物品获得0,此物品+1多重释放,己方水系物品+35%暴击率,此物品免疫冻结、减速和摧毁,此物品的伤害加成翻倍
4739a012-8704-44f8-acbd-032f37c41770,Anemometer,风速仪,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Stelle / 斯黛尔,Tool / 工具,Flying / 飞行 | Haste / 加速,5.0,5/4/3,0,,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 一件相邻物品开始飞行
[被动] 当己方物品开始或停止飞行时，使其加速2秒",null,此物品的价值翻倍,减速2件物品1秒,冻结一件物品0.5秒,此物品的加速持续时间翻倍,获得70护盾,治疗70生命值,造成7剧毒,造成7灼烧,此物品+1多重释放,相邻物品+40%暴击率,此物品免疫冻结、减速和摧毁,造成70伤害
477a0159-f7e4-4321-8167-3a7cb797f9ee,Integrated HUD,集成式 HUD,Item / 物品,Small / 小型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 瓦内莎,Apparel / 服饰 | Tech / 科技,Crit / 暴击 | Slow / 减速,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,"[被动] 右侧相邻的物品+20/30/40%暴击率
[被动] 当右侧相邻的物品暴击时，减速一件物品1秒",null,此物品的价值翻倍,此物品的减速持续时间翻倍,当右侧相邻的物品暴击时，冻结一件物品0.5秒,当右侧相邻的物品暴击时，加速1件物品1秒,当右侧相邻的物品暴击时，获得20护盾,当右侧相邻的物品暴击时，获得20治疗,当右侧相邻的物品暴击时，造成2剧毒,当右侧相邻的物品暴击时，造成2灼烧,此物品的暴击率加成翻倍,此物品的暴击率加成翻倍,右侧相邻物品受到的冻结和减速效果持续时间减半,当右侧相邻的物品暴击时，造成20伤害
47a8d943-cfbe-416f-9ce6-700c431b66f3,Birthday Cake,生日蛋糕,Item / 物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Jules / 朱尔斯,Food / 食物,Shield / 护盾 | CritReference,4.0,4,0,,0,,0,0,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 获得护盾，等量于此物品暴击率
[被动] 此物品+30%暴击率
[被动] 每天开始时，此物品暴击率提高+5/10/15/20%",null,此物品的价值翻倍,减速一件物品1秒,冻结一件物品0.5秒,加速一件物品1秒,此物品的护盾翻倍,获得治疗，等量于此物品护盾值,造成剧毒，等量于此物品护盾值的10%,造成灼烧，等量于此物品护盾值的10%,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,造成伤害，等量于此物品护盾
47e97343-d790-4ecc-8ccd-d2f7e9949494,Old Saltclaw,盐钳海盗,Item / 物品,Small / 小型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 瓦内莎,Aquatic / 水系 | Friend / 伙伴 | Weapon / 武器,Damage / 伤害 | HasteRef / 加速引用 | SlowRef / 减速引用,6.0,6,30,30,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 造成30伤害
[被动] 触发加速或减速时，此物品获得5/10/15",null,此物品的价值翻倍,减速一件物品3秒,冻结一件物品0.5秒,加速一件物品3秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的10%,造成灼烧，等量于此物品伤害的10%,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,此物品的伤害翻倍
48080618-333b-4628-af57-de57fbd2f7d4,Radar Dome,雷达穹顶,Item / 物品,Large / 大型,Gold / 黄金,Gold/Diamond,Stelle / 斯黛尔,Property / 地产,Flying / 飞行 | Quest | DamageRef / 伤害引用 | ShieldRef / 护盾引用 | BurnRef / 灼烧引用,4.0,4/3,0,,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,[主动] 使1件物品开始飞行,"目标: 使己方武器飞行10次 | 奖励: 己方飞行武器+1多重释放
目标: 使己方护盾物品飞行10次 | 奖励: 己方飞行护盾物品+1多重释放
目标: 使己方灼烧物品飞行10次 | 奖励: 己方飞行灼烧物品+1多重释放",此物品的价值翻倍,减速3件物品1秒,冻结2件物品1秒,加速3件物品1秒,获得80护盾,治疗80生命值,造成8剧毒,造成8灼烧,此物品+1多重释放,己方飞行物品+50%暴击率,此物品免疫冻结、减速和摧毁,造成80伤害
4826832f-f3a5-4c40-b8fa-737f002074fa,Insect Wing,虫翅,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,Loot / 战利品,Cooldown / 冷却,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,[被动] 出售此物品时，己方最左侧物品的冷却时间缩短1/2/4/8%,null,此物品的价值翻倍,出售此物品时，己方最左侧的减速物品获得200减速持续时间,出售此物品时，己方最左侧的冻结物品获得100冻结持续时间,出售此物品时，己方最左侧的加速物品获得200加速持续时间,出售此物品时，最左侧的护盾物品+10,出售此物品时，最左侧的治疗物品+10,出售此物品时，己方最左侧的剧毒物品获得1,出售此物品时，己方最左侧的灼烧物品获得1,此物品的冷却时间缩短量翻倍,出售此物品时，己方最左侧的物品获得2%暴击率,,出售此物品时，己方最左侧的武器获得10
4889700a-9a3b-4edc-bccb-b2c5b849d917,Reroll Token,,Item / 物品,Small / 小型,Diamond / 钻石,Diamond,Common / 通用,Loot / 战利品,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,"[被动] When you sell this on Hour 3, reroll your enemies",null,此物品的价值翻倍,出售此物品时，己方最左侧的减速物品获得200减速持续时间,出售此物品时，己方最左侧的冻结物品获得100冻结持续时间,出售此物品时，己方最左侧的加速物品获得200加速持续时间,出售此物品时，最左侧的护盾物品+10,出售此物品时，最左侧的治疗物品+10,出售此物品时，己方最左侧的剧毒物品获得1,出售此物品时，己方最左侧的灼烧物品获得1,此物品的伤害加成翻倍,出售此物品时，己方最左侧的物品获得2%暴击率,,出售此物品时，己方最左侧的武器获得20
48a56ce6-8c01-4d1f-853d-22e8b3dfea35,Pillbuggy,西瓜虫车,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Stelle / 斯黛尔,Vehicle / 载具 | Weapon / 武器,Shield / 护盾 | Damage / 伤害 | HasteRef / 加速引用,10.0,10,0,0,0,,40,40,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 获得40护盾
[主动] 造成伤害，等量于己方护盾
[被动] 加速此物品时，它获得40/80/120",null,此物品的价值翻倍,减速2件物品4秒,冻结2件物品1秒,加速2件物品4秒,此物品的护盾翻倍,获得治疗，等量于此物品护盾值,造成剧毒，等量于此物品护盾值的10%,造成灼烧，等量于此物品护盾值的10%,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,此物品的伤害翻倍
490cc4cf-fd8b-4517-b3a9-f7acf604b97c,Tugboat,飞行拖船,Item / 物品,Small / 小型,Silver / 白银,Silver/Gold/Diamond,Stelle / 斯黛尔,Drone | Vehicle / 载具 | Tool / 工具,Slow / 减速 | Flying / 飞行 | FlyingRef / 飞行引用,5.0,5,0,,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 减速1/2/3件物品1秒
[主动] 如果此物品正在飞行，相邻物品开始飞行",null,此物品的价值翻倍,此物品的减速持续时间翻倍,冻结一件物品0.5秒,加速一件物品2秒,获得60护盾,治疗60生命值,造成6剧毒,造成6灼烧,此物品+1多重释放,己方物品+10%暴击率,此物品免疫冻结、减速和摧毁,造成60伤害
49895243-8b5d-407f-9c8c-efdd05b3a34a,Money Tree,摇钱树,Item / 物品,Large / 大型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Property / 地产,Heal / 治疗 | Value / 价值 | EconomyRef / 经济引用 | Level,5.0,5,0,,0,0,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 获得治疗，等量于此物品价值的三倍
[被动] 升级时及每天开始时，获得一枚零钱
[被动] 出售零钱时，此物品永久获得+2/4/6/8价值",null,己方零钱+1价值,减速3件物品1秒,冻结2件物品1秒,加速3件物品1秒,获得护盾，等量于此物品治疗量,此物品的治疗翻倍,造成剧毒，等量于此物品治疗量的10%,造成灼烧，等量于此物品治疗量的10%,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,造成伤害，等量于此物品治疗量
4997b886-940a-4882-92f2-e5c8042749df,Piggles Protectors,小圆猪守卫,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Toy / 玩具,Shield / 护盾,5.0,5,0,,0,,5,5/10/20/40,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 获得5/10/20/40护盾
[被动] 此物品的护盾翻倍",null,此物品的价值翻倍,减速一件物品2秒,冻结一件物品0.5秒,加速一件物品2秒,此物品的护盾翻倍,获得治疗，等量于此物品护盾值,造成剧毒，等量于此物品护盾值的10%,造成灼烧，等量于此物品护盾值的10%,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,造成伤害，等量于此物品护盾
49c93b98-cd66-4d3a-923c-c4e2871e87fb,Bomb Voyage,炸裂旅程,Item / 物品,Medium / 中型,Gold / 黄金,Gold/Diamond,Stelle / 斯黛尔,Weapon / 武器 | Vehicle / 载具,Damage / 伤害 | Burn / 灼烧 | FlyingRef / 飞行引用,6.0,6,50,50/100,0,,0,,0,,0,,1,1,5,5/10,0,,0,,0,,0,0,0,0,"[主动] 造成50/100伤害
[主动] 造成5/10灼烧
[被动] 此物品停止飞行时，摧毁此物品
[被动] 此物品被摧毁时，造成等量于此物品伤害和灼烧的10倍",null,此物品的价值翻倍,此物品被摧毁时，减速4件物品4秒,此物品被摧毁时，冻结2件物品4秒,此物品被摧毁时，加速4件物品4秒,此物品被摧毁时，获得护盾，等量于此物品伤害的10倍,此物品被摧毁时，获得治疗，等量于此物品伤害的10倍,此物品被摧毁时，造成剧毒，等量于此物品的伤害,此物品的灼烧翻倍,此物品造成双倍伤害,此物品被摧毁时，己方物品+50%暴击率,此物品免疫冻结和减速,此物品的伤害翻倍
49d2fab6-9076-4a81-a7f6-b2409b6b5021,Kitchen Scale,厨房秤,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Jules / 朱尔斯,Tool / 工具,Haste / 加速,7.0,7/6/5,0,,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 加速相邻物品2秒
[被动] 如果相邻物品大小相同，此物品的冷却时间减半",null,此物品的价值翻倍,减速一件物品1秒,冻结一件物品0.5秒,此物品的加速持续时间翻倍,获得50护盾,治疗50生命值,造成5剧毒,造成5灼烧,此物品+1多重释放,己方物品+25%暴击率,此物品免疫冻结、减速和摧毁,造成50伤害
49f2d11c-6c2b-465f-a7f4-90315dee7670,DJ Circuit Breaker,断路器 DJ,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利,Friend / 伙伴,Haste / 加速,11.0,11/9/7,0,,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 加速伙伴2秒
[被动] 购买此物品时，获得1个纳米机器人
[被动] 使用另一件伙伴物品时，充能此物品1秒",null,此物品的价值翻倍,减速2件物品1秒,冻结一件物品1秒,此物品的加速持续时间翻倍,获得100护盾,治疗100生命值,造成10剧毒,造成10灼烧,此物品+1多重释放,己方伙伴+40%暴击率,此物品免疫冻结、减速和摧毁,造成100伤害
4a30e8b0-f1d1-44c0-b2a7-0a8d12c1e297,Crow's Nest,鸦巢,Item / 物品,Large / 大型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 瓦内莎,Property / 地产 | Aquatic / 水系,Crit / 暴击,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,"[被动] 己方武器+40/60/80%暴击率
[被动] 如果你只拥有一件武器，该武器拥有吸血，且被减速的持续时间减半。",null,此物品的价值翻倍,当你使用武器造成暴击时，减速2件物品1秒。,当你使用武器造成暴击时，冻结2件物品0.5秒。,当你使用武器造成暴击时，加速2件物品1秒。,当你使用武器造成暴击时，获得60护盾。,当你使用武器造成暴击时，获得60治疗。,使用武器造成暴击时，造成6剧毒,使用武器造成暴击时，造成6灼烧,如果己方场上只有一件武器，该武器+1多重释放,己方武器的暴击伤害翻倍。,己方武器受冻结和减速影响的时长减半,己方物品+60
4a5b6c7d-8e9f-0a1b-2c3d-4e5f6a7b8c9d,Blank Slate,空白石碑,Item / 物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Mak / 马克,Relic / 遗物,Quest | Charge / 充能,6.0,6,0,,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,[主动] 使用相邻遗物时，为此物品充能1秒,"目标: 触发剧毒30次 | 奖励: 造成剧毒
目标: 生命再生量提高25次 | 奖励: 生命再生量提高
目标: 触发灼烧20次 | 奖励: 造成灼烧
目标: 触发减速15次 | 奖励: 减速件物品秒
目标: 触发冻结10次 | 奖励: 冻结件物品秒",此物品的价值翻倍,此物品的减速持续时间翻倍,此物品的冻结持续时间翻倍,加速一件物品1秒,获得护盾，等量于此物品生命再生量的5倍,获得治疗，等量于此物品生命再生量的5倍,此物品的剧毒翻倍,此物品的灼烧翻倍,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,造成伤害，等量于此物品生命再生的5倍
